version,version_season,season,episode,day,tribe_status,tribe,castaway,immunity,vote,vote_event,vote_event_outcome,split_vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id,sog_id,challenge_id
AU,AU07,7,18,35,Merged,Lava,Sam,,Michelle,,,,FALSE,FALSE,Michelle,19,1,AU0030,AU0128,AU0128,19,30
AU,AU07,7,18,35,Merged,Lava,Mark,Individual,Michelle,,,,FALSE,FALSE,Michelle,19,1,AU0031,AU0128,AU0128,19,30
AU,AU07,7,18,35,Merged,Lava,David,,Michelle,,,,FALSE,FALSE,Michelle,19,1,AU0123,AU0128,AU0128,19,30
AU,AU07,7,18,35,Merged,Lava,Jordan,,Michelle,,,,FALSE,FALSE,Michelle,19,1,AU0126,AU0128,AU0128,19,30
AU,AU07,7,18,35,Merged,Lava,Michelle,,David,,,,FALSE,FALSE,Michelle,19,1,AU0128,AU0123,AU0128,19,30
AU,AU07,7,18,35,Merged,Lava,Chrissy,,Michelle,,,,FALSE,FALSE,Michelle,19,1,AU0132,AU0128,AU0128,19,30
AU,AU07,7,18,35,Merged,Lava,Josh,,Michelle,,,,FALSE,FALSE,Michelle,19,1,AU0134,AU0128,AU0128,19,30
AU,AU07,7,19,37,Merged,Lava,Sam,,Jordie,,,,FALSE,FALSE,Jordan,20,1,AU0030,AU0133,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,Mark,,,Safety without power,Removed from tribal,,FALSE,FALSE,Jordan,20,1,AU0031,,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,David,,Jordan,,,,FALSE,FALSE,Jordan,20,1,AU0123,AU0126,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,Jordan,,Jordie,,,,FALSE,FALSE,Jordan,20,1,AU0126,AU0133,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,Chrissy,,,Safety without power,Removed from tribal,,FALSE,FALSE,Jordan,20,1,AU0132,,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,Jordie,,Jordan,,,,FALSE,FALSE,Jordan,20,1,AU0133,AU0126,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,Josh,Individual,,Safety without power,Removed from tribal,,FALSE,FALSE,Jordan,20,1,AU0134,,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,KJ,,Jordan,,,,FALSE,FALSE,Jordan,20,1,AU0136,AU0126,AU0126,20,32
AU,AU07,7,19,37,Merged,Lava,Shay,,Jordan,,,,FALSE,FALSE,Jordan,20,1,AU0139,AU0126,AU0126,20,32
AU,AU07,7,20,40,Merged,Lava,Sam,,Jordie,,,,FALSE,FALSE,Sam,21,1,AU0030,AU0133,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,Mark,Individual,Jordie,,,,FALSE,FALSE,Sam,21,1,AU0031,AU0133,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,David,,Sam,,,,FALSE,FALSE,Sam,21,1,AU0123,AU0030,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,Chrissy,,Jordie,,,,FALSE,FALSE,Sam,21,1,AU0132,AU0133,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,Jordie,,Sam,,,,FALSE,FALSE,Sam,21,1,AU0133,AU0030,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,Josh,,Sam,,,,FALSE,FALSE,Sam,21,1,AU0134,AU0030,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,KJ,,Sam,,,,FALSE,FALSE,Sam,21,1,AU0136,AU0030,AU0030,21,33
AU,AU07,7,20,40,Merged,Lava,Shay,,Sam,,,,FALSE,FALSE,Sam,21,1,AU0139,AU0030,AU0030,21,33
AU,AU07,7,21,42,Merged,Lava,Mark,Hidden,David,,,,FALSE,TRUE,David,22,1,AU0031,AU0123,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,David,,Jordie,,,,FALSE,TRUE,David,22,1,AU0123,AU0133,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Chrissy,,Jordie,,,,FALSE,TRUE,David,22,1,AU0132,AU0133,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Jordie,,Mark,,,,TRUE,TRUE,David,22,1,AU0133,AU0031,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Josh,Individual,David,,,,FALSE,TRUE,David,22,1,AU0134,AU0123,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,KJ,,Mark,,,,TRUE,TRUE,David,22,1,AU0136,AU0031,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Shay,,Mark,,,,TRUE,TRUE,David,22,1,AU0139,AU0031,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Mark,Hidden,David,,,,FALSE,FALSE,David,22,2,AU0031,AU0123,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,David,,,Deadlock,Can't vote,,FALSE,FALSE,David,22,2,AU0123,,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Chrissy,,David,,,,FALSE,FALSE,David,22,2,AU0132,AU0123,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Jordie,,,Deadlock,Can't vote,,FALSE,FALSE,David,22,2,AU0133,,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Josh,Individual,David,,,,FALSE,FALSE,David,22,2,AU0134,AU0123,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,KJ,,Jordie,,,,FALSE,FALSE,David,22,2,AU0136,AU0133,AU0123,22,35
AU,AU07,7,21,42,Merged,Lava,Shay,,David,,,,FALSE,FALSE,David,22,2,AU0139,AU0123,AU0123,22,35
AU,AU07,7,22,42,Merged,Lava,Mark,Hidden,Jordie,,,,FALSE,FALSE,Jordie,23,1,AU0031,AU0133,AU0133,23,36
AU,AU07,7,22,42,Merged,Lava,Chrissy,,Jordie,,,,FALSE,FALSE,Jordie,23,1,AU0132,AU0133,AU0133,23,36
AU,AU07,7,22,42,Merged,Lava,Jordie,,Shay,,,,FALSE,FALSE,Jordie,23,1,AU0133,AU0139,AU0133,23,36
AU,AU07,7,22,42,Merged,Lava,Josh,Individual,Jordie,,,,FALSE,FALSE,Jordie,23,1,AU0134,AU0133,AU0133,23,36
AU,AU07,7,22,42,Merged,Lava,KJ,,Jordie,,,,FALSE,FALSE,Jordie,23,1,AU0136,AU0133,AU0133,23,36
AU,AU07,7,22,42,Merged,Lava,Shay,,Jordie,,,,FALSE,FALSE,Jordie,23,1,AU0139,AU0133,AU0133,23,36
AU,AU07,7,23,45,Merged,Lava,Mark,,KJ,,,,FALSE,TRUE,KJ,24,1,AU0031,AU0136,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Chrissy,,Mark,,,,FALSE,TRUE,KJ,24,1,AU0132,AU0031,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Josh,,KJ,,,,FALSE,TRUE,KJ,24,1,AU0134,AU0136,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,KJ,,Josh,,,,FALSE,TRUE,KJ,24,1,AU0136,AU0134,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Shay,Individual,Josh,,,,FALSE,TRUE,KJ,24,1,AU0139,AU0134,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Mark,,KJ,,,,FALSE,FALSE,KJ,24,2,AU0031,AU0136,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Chrissy,,KJ,,,,FALSE,FALSE,KJ,24,2,AU0132,AU0136,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Josh,,,Deadlock,Can't vote,,FALSE,FALSE,KJ,24,2,AU0134,,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,KJ,,,Deadlock,Can't vote,,FALSE,FALSE,KJ,24,2,AU0136,,AU0136,24,37
AU,AU07,7,23,45,Merged,Lava,Shay,Individual,Josh,,,,FALSE,FALSE,KJ,24,2,AU0139,AU0134,AU0136,24,37
AU,AU07,7,24,47,Merged,Lava,Mark,,Josh,,,,FALSE,FALSE,Josh,25,1,AU0031,AU0134,AU0134,25,38
AU,AU07,7,24,47,Merged,Lava,Chrissy,,Josh,,,,FALSE,FALSE,Josh,25,1,AU0132,AU0134,AU0134,25,38
AU,AU07,7,24,47,Merged,Lava,Josh,,Chrissy,,,,FALSE,FALSE,Josh,25,1,AU0134,AU0132,AU0134,25,38
AU,AU07,7,24,47,Merged,Lava,Shay,Individual,Josh,,,,FALSE,FALSE,Josh,25,1,AU0139,AU0134,AU0134,25,38
AU,AU06,6,1,2,Original,Brains,Phil,,Hayley,,,,FALSE,FALSE,Phil,1,1,AU0096,AU0119,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Mitch,,Phil,,,,FALSE,FALSE,Phil,1,1,AU0100,AU0096,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Joey,,Phil,,,,FALSE,FALSE,Phil,1,1,AU0101,AU0096,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Georgia,Removed from tribal,,Safety without power,Removed from tribal,,FALSE,FALSE,Phil,1,1,AU0104,,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Rachel,Removed from tribal,,Safety without power,Removed from tribal,,FALSE,FALSE,Phil,1,1,AU0105,,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Baden,Removed from tribal,,Safety without power,Removed from tribal,,FALSE,FALSE,Phil,1,1,AU0109,,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Laura,,Phil,,,,FALSE,FALSE,Phil,1,1,AU0111,AU0096,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Andrew,,Phil,,,,FALSE,FALSE,Phil,1,1,AU0113,AU0096,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Wai,Removed from tribal,,Safety without power,Removed from tribal,,FALSE,FALSE,Phil,1,1,AU0115,,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Cara,Removed from tribal,,Safety without power,Removed from tribal,,FALSE,FALSE,Phil,1,1,AU0116,,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,George,Removed from tribal,,Safety without power,Removed from tribal,,FALSE,FALSE,Phil,1,1,AU0118,,AU0096,1,2
AU,AU06,6,1,2,Original,Brains,Hayley,,Phil,,,,FALSE,FALSE,Phil,1,1,AU0119,AU0096,AU0096,1,2
AU,AU06,6,2,5,Original,Brawn,Janelle,,Emmett,,,,FALSE,FALSE,Janelle,2,1,AU0097,AU0112,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Gavin,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0098,AU0097,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Benny,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0099,AU0097,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Daini,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0102,AU0097,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Shannon,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0103,AU0097,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Simon,,Shannon,,,,FALSE,FALSE,Janelle,2,1,AU0106,AU0103,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Kez,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0107,AU0097,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Chelsea,,Shannon,,,,FALSE,FALSE,Janelle,2,1,AU0108,AU0103,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Gerald,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0110,AU0097,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Emmett,,Shannon,,,,FALSE,FALSE,Janelle,2,1,AU0112,AU0103,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Dani,,Shannon,,,,FALSE,FALSE,Janelle,2,1,AU0114,AU0103,AU0097,2,4
AU,AU06,6,2,5,Original,Brawn,Flick,,Janelle,,,,FALSE,FALSE,Janelle,2,1,AU0117,AU0097,AU0097,2,4
AU,AU06,6,3,7,Original,Brawn,Gavin,,Kez,,,,TRUE,FALSE,Gavin,3,1,AU0098,AU0107,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Benny,,Gavin,,,,FALSE,FALSE,Gavin,3,1,AU0099,AU0098,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Daini,,Gavin,,,,FALSE,FALSE,Gavin,3,1,AU0102,AU0098,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Shannon,,Gavin,,,,FALSE,FALSE,Gavin,3,1,AU0103,AU0098,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Simon,,Kez,,,,TRUE,FALSE,Gavin,3,1,AU0106,AU0107,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Kez,Hidden,Gavin,,,,FALSE,FALSE,Gavin,3,1,AU0107,AU0098,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Chelsea,,Kez,,,,TRUE,FALSE,Gavin,3,1,AU0108,AU0107,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Gerald,,Gavin,,,,FALSE,FALSE,Gavin,3,1,AU0110,AU0098,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Emmett,,Kez,,,,TRUE,FALSE,Gavin,3,1,AU0112,AU0107,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Dani,,Kez,,,,TRUE,FALSE,Gavin,3,1,AU0114,AU0107,AU0098,3,6
AU,AU06,6,3,7,Original,Brawn,Flick,,Gavin,,,,FALSE,FALSE,Gavin,3,1,AU0117,AU0098,AU0098,3,6
AU,AU06,6,4,9,Original,Brawn,Benny,,Simon,,,,FALSE,TRUE,Benny,4,1,AU0099,AU0106,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Daini,,Benny,,,,FALSE,TRUE,Benny,4,1,AU0102,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Shannon,,Simon,,,,FALSE,TRUE,Benny,4,1,AU0103,AU0106,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Simon,,Benny,,,,FALSE,TRUE,Benny,4,1,AU0106,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Kez,,Simon,,,,FALSE,TRUE,Benny,4,1,AU0107,AU0106,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Chelsea,,Benny,,,,FALSE,TRUE,Benny,4,1,AU0108,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Gerald,,Simon,,,,FALSE,TRUE,Benny,4,1,AU0110,AU0106,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Emmett,,Benny,,,,FALSE,TRUE,Benny,4,1,AU0112,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Dani,,Benny,,,,FALSE,TRUE,Benny,4,1,AU0114,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Flick,,Simon,,,,FALSE,TRUE,Benny,4,1,AU0117,AU0106,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Benny,,,Deadlock,Can't vote,,FALSE,FALSE,Benny,4,2,AU0099,,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Daini,,Benny,,,,FALSE,FALSE,Benny,4,2,AU0102,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Shannon,,Benny,,,,FALSE,FALSE,Benny,4,2,AU0103,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Simon,,,Deadlock,Can't vote,,FALSE,FALSE,Benny,4,2,AU0106,,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Kez,,Benny,,,,FALSE,FALSE,Benny,4,2,AU0107,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Chelsea,,Benny,,,,FALSE,FALSE,Benny,4,2,AU0108,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Gerald,,Simon,,,,FALSE,FALSE,Benny,4,2,AU0110,AU0106,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Emmett,,Benny,,,,FALSE,FALSE,Benny,4,2,AU0112,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Dani,,Benny,,,,FALSE,FALSE,Benny,4,2,AU0114,AU0099,AU0099,4,8
AU,AU06,6,4,9,Original,Brawn,Flick,,Simon,,,,FALSE,FALSE,Benny,4,2,AU0117,AU0106,AU0099,4,8
AU,AU06,6,5,12,Original,Brains,Mitch,,George,,,,TRUE,FALSE,Mitch,5,1,AU0100,AU0118,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Joey,,Mitch,,,,FALSE,FALSE,Mitch,5,1,AU0101,AU0100,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Georgia,,Mitch,,,,FALSE,FALSE,Mitch,5,1,AU0104,AU0100,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Rachel,,Mitch,,,,FALSE,FALSE,Mitch,5,1,AU0105,AU0100,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Baden,,Laura,,,,FALSE,FALSE,Mitch,5,1,AU0109,AU0111,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Laura,,Mitch,,,,FALSE,FALSE,Mitch,5,1,AU0111,AU0100,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Andrew,,Mitch,,,,FALSE,FALSE,Mitch,5,1,AU0113,AU0100,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Wai,,Laura,,,,FALSE,FALSE,Mitch,5,1,AU0115,AU0111,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Cara,,Laura,,,,FALSE,FALSE,Mitch,5,1,AU0116,AU0111,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,George,Hidden,Laura,,,,FALSE,FALSE,Mitch,5,1,AU0118,AU0111,AU0100,5,10
AU,AU06,6,5,12,Original,Brains,Hayley,,Mitch,,,,FALSE,FALSE,Mitch,5,1,AU0119,AU0100,AU0100,5,10
AU,AU06,6,6,14,Original,Brains,Joey,,Cara,,,,FALSE,TRUE,Cara,6,1,AU0101,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Georgia,,George,,,,TRUE,TRUE,Cara,6,1,AU0104,AU0118,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Rachel,,George,,,,TRUE,TRUE,Cara,6,1,AU0105,AU0118,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Baden,,Georgia,,,,FALSE,TRUE,Cara,6,1,AU0109,AU0104,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Laura,,Cara,,,,FALSE,TRUE,Cara,6,1,AU0111,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Andrew,,Cara,,,,FALSE,TRUE,Cara,6,1,AU0113,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Wai,,George,,,,TRUE,TRUE,Cara,6,1,AU0115,AU0118,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Cara,,Georgia,,,,FALSE,TRUE,Cara,6,1,AU0116,AU0104,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,George,Hidden,Georgia,,,,FALSE,TRUE,Cara,6,1,AU0118,AU0104,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Hayley,,George,,,,TRUE,TRUE,Cara,6,1,AU0119,AU0118,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Joey,,Cara,,,,FALSE,FALSE,Cara,6,2,AU0101,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Georgia,,,Deadlock,Can't vote,,FALSE,FALSE,Cara,6,2,AU0104,,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Rachel,,Cara,,,,FALSE,FALSE,Cara,6,2,AU0105,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Baden,,Georgia,,,,FALSE,FALSE,Cara,6,2,AU0109,AU0104,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Laura,,Cara,,,,FALSE,FALSE,Cara,6,2,AU0111,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Andrew,,Cara,,,,FALSE,FALSE,Cara,6,2,AU0113,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Wai,,Cara,,,,FALSE,FALSE,Cara,6,2,AU0115,AU0116,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Cara,,,Deadlock,Can't vote,,FALSE,FALSE,Cara,6,2,AU0116,,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,George,Hidden,Georgia,,,,FALSE,FALSE,Cara,6,2,AU0118,AU0104,AU0116,6,12
AU,AU06,6,6,14,Original,Brains,Hayley,,Cara,,,,FALSE,FALSE,Cara,6,2,AU0119,AU0116,AU0116,6,12
AU,AU06,6,7,16,Swapped,Brains,Joey,,George,,,,FALSE,FALSE,Joey,7,1,AU0101,AU0118,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Georgia,,George,,,,FALSE,FALSE,Joey,7,1,AU0104,AU0118,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Rachel,,Joey,,,,FALSE,FALSE,Joey,7,1,AU0105,AU0101,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Baden,,Joey,,,,FALSE,FALSE,Joey,7,1,AU0109,AU0101,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Laura,,Wai,,,,FALSE,FALSE,Joey,7,1,AU0111,AU0115,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Andrew,,George,,,,FALSE,FALSE,Joey,7,1,AU0113,AU0118,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Wai,,Joey,,,,FALSE,FALSE,Joey,7,1,AU0115,AU0101,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,George,,Joey,,,,FALSE,FALSE,Joey,7,1,AU0118,AU0101,AU0101,7,14
AU,AU06,6,7,16,Swapped,Brains,Hayley,,Joey,,,,FALSE,FALSE,Joey,7,1,AU0119,AU0101,AU0101,7,14
AU,AU06,6,8,18,Swapped_2,Brains,Daini,,Rachel,,,,TRUE,FALSE,Daini,8,1,AU0102,AU0105,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Georgia,,Daini,,,,FALSE,FALSE,Daini,8,1,AU0104,AU0102,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Rachel,Hidden,Daini,,,,FALSE,FALSE,Daini,8,1,AU0105,AU0102,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Kez,,Georgia,,,,FALSE,FALSE,Daini,8,1,AU0107,AU0104,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Gerald,,Rachel,,,,TRUE,FALSE,Daini,8,1,AU0110,AU0105,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Laura,,Daini,,,,FALSE,FALSE,Daini,8,1,AU0111,AU0102,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Emmett,,Rachel,,,,TRUE,FALSE,Daini,8,1,AU0112,AU0105,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,Cara,,Laura,,,,FALSE,FALSE,Daini,8,1,AU0116,AU0111,AU0102,8,15
AU,AU06,6,8,18,Swapped_2,Brains,George,,Georgia,,,,FALSE,FALSE,Daini,8,1,AU0118,AU0104,AU0102,8,15
AU,AU06,6,9,19,Swapped_2,Brawn,Shannon,,Chelsea,,,,FALSE,FALSE,Shannon,9,1,AU0103,AU0108,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Georgia,,,Sick day,Exempt,,FALSE,FALSE,Shannon,9,1,AU0104,,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Simon,,Shannon,,,,FALSE,FALSE,Shannon,9,1,AU0106,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Chelsea,,Shannon,,,,FALSE,FALSE,Shannon,9,1,AU0108,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Baden,,Flick,,,,FALSE,FALSE,Shannon,9,1,AU0109,AU0117,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Andrew,,Shannon,,,,FALSE,FALSE,Shannon,9,1,AU0113,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Dani,,Shannon,,,,FALSE,FALSE,Shannon,9,1,AU0114,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Wai,,Shannon,,,,FALSE,FALSE,Shannon,9,1,AU0115,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Flick,,Chelsea,,,,FALSE,FALSE,Shannon,9,1,AU0117,AU0108,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Hayley,,Shannon,,,,FALSE,FALSE,Shannon,9,1,AU0119,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Shannon,,,Unanimous decision,Eliminated,,FALSE,FALSE,Shannon,9,2,AU0103,,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Georgia,,,Sick day,Exempt,,FALSE,FALSE,Shannon,9,2,AU0104,,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Rachel,,Shannon,,,,FALSE,FALSE,Shannon,9,2,AU0105,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Laura,,,Unanimous decision,Saved,,FALSE,FALSE,Shannon,9,2,AU0111,,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Emmett,,Shannon,,,,FALSE,FALSE,Shannon,9,2,AU0112,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Andrew,,Shannon,,,,FALSE,FALSE,Shannon,9,2,AU0113,AU0103,AU0103,9,16
AU,AU06,6,9,19,Swapped_2,Brawn,Wai,,Shannon,,,,FALSE,FALSE,Shannon,9,2,AU0115,AU0103,AU0103,9,16
AU,AU06,6,10,21,Swapped_2,Brains,Georgia,,Cara,,,,FALSE,FALSE,Georgia,10,1,AU0104,AU0116,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,Rachel,,Cara,,,,FALSE,FALSE,Georgia,10,1,AU0105,AU0116,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,Kez,,Georgia,,,,FALSE,FALSE,Georgia,10,1,AU0107,AU0104,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,Gerald,,Georgia,,,,FALSE,FALSE,Georgia,10,1,AU0110,AU0104,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,Laura,,Cara,,,,FALSE,FALSE,Georgia,10,1,AU0111,AU0116,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,Emmett,,Georgia,,,,FALSE,FALSE,Georgia,10,1,AU0112,AU0104,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,Cara,,Georgia,,,,FALSE,FALSE,Georgia,10,1,AU0116,AU0104,AU0104,10,18
AU,AU06,6,10,21,Swapped_2,Brains,George,,Georgia,,,,FALSE,FALSE,Georgia,10,1,AU0118,AU0104,AU0104,10,18
AU,AU06,6,11,23,Swapped_2,Brains,Rachel,,Emmett,,,,FALSE,FALSE,Rachel,11,1,AU0105,AU0112,AU0105,11,19
AU,AU06,6,11,23,Swapped_2,Brains,Kez,,Laura,,,,FALSE,FALSE,Rachel,11,1,AU0107,AU0111,AU0105,11,19
AU,AU06,6,11,23,Swapped_2,Brains,Gerald,,Rachel,,,,FALSE,FALSE,Rachel,11,1,AU0110,AU0105,AU0105,11,19
AU,AU06,6,11,23,Swapped_2,Brains,Laura,,Emmett,,,,FALSE,FALSE,Rachel,11,1,AU0111,AU0112,AU0105,11,19
